url,week_price,location,desc,topics,available_now,photos_taken_on
https://myrooms.co.uk/properties/a-brand-new-double-bedroom-to-rent-in-shepherds-bush-holland-road-w14/,210,Shepherd's Bush Underground Station,"A lovely double room to rent in Shepherd’s Bush, Holland Road, W14, -C","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Living room']",False,2015-05-01
https://myrooms.co.uk/properties/fabulous-double-room-rent-two-bedrooms-flat-battersea-batten-street-london-sw11/,270,Clapham Junction,"A fabulous double room to rent in a two bedroom flat in Battersea, Batten Street, London, SW11, -A","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Living room']",False,2017-09-01
https://myrooms.co.uk/properties/huge-double-room-with-private-patio-in-a-brand-new-4-bedroom-flat-in-hackney-hockley-house-e9-c/,205,Hackney Central,"Huge double room with private patio in a brand new 4 bedroom flat in Hackney, Hockley House, E9, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Garden/Terrace']",False,2018-07-01
https://myrooms.co.uk/properties/superb-double-room-for-single-use-in-a-flatshare-in-barons-court-claxton-grove-w6-d/,215,Barons Court Underground Station,"Superb double room for single use in a flat-share in Barons Court, Claxton Grove, W6, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-11-01
https://myrooms.co.uk/properties/superb-room-available-shepherds-bush-holland-road-w14/,205,Shepherd's Bush Underground Station,"Superb double room for single use available in Shepherd’s Bush, Holland Road, W14, – A","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Restaurants']",False,2015-01-01
https://myrooms.co.uk/properties/beautiful-well-located-room-kensington-kenton-court-w14/,280,High Street Kensington Underground Station,"A beautiful well-located double room in High Street Kensington, Kenton Court, W14, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-07-01
https://myrooms.co.uk/properties/a-fantastic-new-room-to-rent-in-fulham-kings-road-sw10/,250,Fulham Broadway Underground Station,"A fantastic double room to rent in a modern flat-share in Fulham, Kings Road, SW10, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2016-01-01
https://myrooms.co.uk/properties/brand-new-room-to-rent-fabulous-aldgate-prescott-street-e1/,285,Aldgate East,"A marvelous double room to rent in the fabulous Aldgate, Prescott Street, E1, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-04-01
https://myrooms.co.uk/properties/superb-double-room-rent-fulham-kings-road-sw10/,240,Fulham Broadway Underground Station,"A superb double room to rent in a lovely flat-share in Fulham, Kings Road, SW10, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
https://myrooms.co.uk/properties/a-lovely-double-room-to-rent-in-camden-patshull-road-nw5-c/,235,Kentish Town Underground Station,"A lovely double room for single use to rent in Camden Town, Patshull Road, NW5, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/fantastic-double-room-in-camden-town-43-pratt-street-a/,250,Camden Town Underground Station,"Fantastic double room for single use in a 5 bedroom flat in Camden Town, 43 Pratt Street, NW1, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-03-01
https://myrooms.co.uk/properties/spacious-double-room-for-single-use-in-fulham-lancaster-court-sw6-c/,240,Fulham Broadway Underground Station,"Spacious double room for single use in Fulham, Lancaster Court, SW6, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-06-01
https://myrooms.co.uk/properties/a-cosy-room-to-rent-in-southwark-druid-street-se1/,180,Bermondsey,"A lovely room to rent in a great flat-share in Southwark, Druid Street, SE1, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fully Furnished', 'Living room']",False,2016-01-01
https://myrooms.co.uk/properties/pretty-single-room-rent-marylebone-elmer-house-nw8/,185,Edgware Road Underground Station,"A pretty single room to rent in Marylebone, Elmer House, NW8, -C","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",False,2017-09-01
https://myrooms.co.uk/properties/pretty-double-room-single-use-rent-marylebone-elmer-house-nw8/,210,Edgware Road Underground Station,"A pretty double room for single use to rent in Marylebone, Elmer House, NW8, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
https://myrooms.co.uk/properties/beautiful-double-room-single-use-brand-new-flat-share-kensington-kenton-court-w14/,270,High Street Kensington Station,"Beautiful double room for single use in a brand new flat-share in High Street Kensington, Kenton Court, W14, – C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-12-01
https://myrooms.co.uk/properties/stunning-accommodation-for-couples-in-west-london-shepherds-bush-mortimer-house-w11-c/,265,Shepherd's Bush Underground Station,"Stunning accommodation for couples with private bathroom in West London, Shepherd’s Bush, Mortimer House, W11, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/amazing-double-room-in-a-brand-new-flat-in-sloane-square-cheylesmore-house-sw1w-b/,250,Sloane Square Underground Station,"Amazing double room in a modern flat-share in Sloane Square, Cheylesmore House, SW1W, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-07-01
https://myrooms.co.uk/properties/incredible-and-massive-en-suite-room-in-a-brand-new-flat-in-wandsworth-town-allfarthing-lane-sw18-a/,250,Wandsworth Town,"Incredible and massive en-suite room in a brand new flat in Wandsworth Town, Allfarthing Lane, SW18, -A","['Broadband', 'Bus nearby', 'Close to the tube', 'En-suite', 'Fully Furnished', 'Garden/Terrace']",False,2018-09-01
https://myrooms.co.uk/properties/1-faber-house-sw8-c/,260,Stockwell Underground Station,"A gorgeous double room with private bathroom to rent in Stockwell, 1 Faber House, SW8, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'En-suite', 'Fantastic location']",False,2018-10-01
https://myrooms.co.uk/properties/spacious-room-in-warren-street-albany-street-nw1-c/,240,Warren street,"Spacious and brand new room in Warren Street, Albany Street, NW1, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-07-01
https://myrooms.co.uk/properties/lovely-accommodation-for-single-use-in-a-brand-new-flat-in-earls-court-warwick-gardens-first-floor-b/,245,Earl's Court Underground Station,"Lovely accommodation for single use in a modern flat in Earl’s Court, Warwick Gardens, First Floor, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/great-accommodation-with-access-to-the-balcony-in-a-flatshare-in-battersea-cobalt-place-sw11-a/,215,Clapham Junction station,"Great accommodation with access to the balcony in a flat-share in Battersea, Cobalt Place, SW11, -A","['Balcony', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-06-01
https://myrooms.co.uk/properties/nice-double-room-for-single-use-in-clapham-junction-lavander-hill-sw1p-b/,185,CLAPHAM JUNCTION STATION,"Nice double room for single use in Clapham Junction, Lavander Hill, SW11, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-06-01
https://myrooms.co.uk/properties/lovely-double-room-for-couple-in-clapham-junction-lavander-hill-sw1p-c/,245,CLAPHAM JUNCTION STATION,"Lovely double room for couples in Clapham Junction, Lavander Hill, SW11, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-06-01
https://myrooms.co.uk/properties/amazing-ensuite-room-single-use-available-now-chelsea-ashburnham-mansions-sw10/,270,Fulham Broadway Underground Station,"Lovely en-suite room for single use available now in Fulham, Ashburnham Mansions, SW10, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
https://myrooms.co.uk/properties/stunning-double-room-in-a-brand-new-flatshare-in-the-heart-of-kings-cross-st-pancreas-riverside-wc1h-b/,245,King's Cross St. Pancreas,"Stunning double room in a brand new flatshare in the heart of King’s Cross St. Pancreas, Riverside, WC1H, – B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-04-01
https://myrooms.co.uk/properties/stunning-double-room-for-single-use-in-a-modern-apartment-in-harrington-house-nw1-a/,195,Euston Underground Station,"Stunning double room for single use in a modern apartment in Euston, Harrington House, NW1, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-11-01
https://myrooms.co.uk/properties/stunning-double-room-for-single-use-in-a-modern-apartment-in-john-perry-court-n1-b/,200,Hoxton Station,"Modern double room for single use in a nice apartment in Hoxton, John Parry Court, N1, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-01-01
https://myrooms.co.uk/properties/spacious-double-room-for-single-use-in-earls-court-wetherby-mansion-sw5-b/,265,Earl's Court Underground Station,"Spacious double room for single use in Earl’s Court, Wetherby Mansions, SW5, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-06-01
https://myrooms.co.uk/properties/1-faber-house-sw8-a/,280,Stockwell Underground Station,"An amazing double room for couples to rent in the heart of Stockwell, 1 Faber House, SW8, -A","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",False,2018-10-01
https://myrooms.co.uk/properties/double-room-with-direct-access-to-the-garden-available-in-angel-inworth-walk-n1-d/,245,Angel Station,"Double room with direct access to the garden available in Angel, Inworth Walk, N1, -D","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",False,2019-02-01
https://myrooms.co.uk/properties/lovely-double-room-for-single-use-available-in-hammersmith-crabtree-lane-sw6-b/,225,Hammersmith Underground Station,"Lovely double room for single use available in Hammersmith, Crabtree Lane, SW6, -B","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",False,2019-04-01
https://myrooms.co.uk/properties/nice-double-room-available-city-bridgewater-square-ec2/,240,Barbican Underground Station,"Nice double room available in a nice flat-share in Barbican, Bridgewater Square, EC2, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2015-01-01
https://myrooms.co.uk/properties/gorgeous-double-room-single-use-now-available-baker-street-enford-street-n1w/,230,Baker Street,"A gorgeous double room for single use now available in Baker Street, Claremont Court, N1W, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
https://myrooms.co.uk/properties/marvellous-double-room-couples-rent-pimlico-lutyens-house-sw1v/,245,Pimlico Underground Station,"A marvellous double room for couples with private balcony to rent in Pimlico , Lutyens House, SW1V, -C","['Balcony', 'Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Living room']",False,2014-12-01
https://myrooms.co.uk/properties/in-bayswater-garway-road-w2-4nh-c/,225,Bayswater Underground Station,"Spacious double room for single use available in Bayswater, Garway Road, W2, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-05-01
https://myrooms.co.uk/properties/regency-house-regency-street-london-sw1p-4bu-1-double-room-available/,275,Pimlico,"A charming double room available in Victoria, Regency Street, SW1, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2014-12-01
https://myrooms.co.uk/properties/fantastic-room-with-bathroom-in-a-brand-new-4-bedroom-apartment-in-belgravia-ashburnham-mews-sw1p-a/,255,Victoria Underground Station,"Fantastic room with bathroom in a brand new 4 bedroom apartment in Belgravia, Ashburnham Mews, SW1P, – A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-12-01
https://myrooms.co.uk/properties/marvellous-double-room-in-saint-augustines-road-flat-2-nw1-b/,245,Caledonian Road Station,"Marvellous double room in Caledonian Road, Saint Augustine’s Road, Flat 2, NW1, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-02-01
https://myrooms.co.uk/properties/massive-double-room-available-in-a-five-bedroom-apartment-in-harrington-house-nw1-e/,180,Euston Station,"Delightful double-room available in a five bedrooms apartment in Harrington House, NW1 -E","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-11-01
https://myrooms.co.uk/properties/lovely-double-room-in-camden-central-london-pratt-street-nw1-b/,220,Camden Town Underground Station,"Lovely and spacious double room for single use in Camden Town, North London, 31 Pratt Street, NW1, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-11-01
https://myrooms.co.uk/properties/ashburnham-mansions-sw10-0pb/,245,King's Cross,"Fantastic room available in King’s Cross, Bridge Wharf, N1 -A","['Balcony', 'Bars at proximity', 'Broadband', 'Close to the tube', 'En-suite', 'Fantastic location']",False,2014-12-01
https://myrooms.co.uk/properties/lovely-double-room-rent-kings-cross-bridgewharf-n1/,235,King's Cross St. Pancreas,"A lovely double room to rent in King’s Cross, Bridgewharf, N1, -D","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",False,2017-09-01
https://myrooms.co.uk/properties/fabulous-double-room-now-available-baker-street-rossmore-court-nw1/,260,Baker Street,"A fabulous double room now available in Baker Street, Rossmore Court, NW1 -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
https://myrooms.co.uk/properties/enchanted-double-room-couples-stockwell-faber-house-sw8/,265,Stockwell Underground Station,"An enchanted double room for couples in a lovely flat-share in Stockwell, 10 Faber House, SW8, -B","['Bars at proximity', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",False,2017-09-01
https://myrooms.co.uk/properties/fancying-live-lovely-kings-cross-pretty-single-room-bridgewharf-n1/,205,King's Cross St. Pancreas,"Fancying to live in the lovely King’s Cross? Pretty single room in Bridgewharf, N1, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-12-01
https://myrooms.co.uk/properties/superb-attic-in-a-brand-new-flatshare-in-westbourne-park-harrow-road-w10-a/,180,Westbourne Park,"Superb attic in a brand new flatshare in Westbourne Park, Harrow Road, W10 -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-07-01
https://myrooms.co.uk/properties/amazing-double-room-for-single-use-in-a-modern-flatshare-in-clapham-junction-117-lombard-roadsw11-b/,260,Clapham Junction,"Amazing double room for single use in a modern flatshare in Clapham Junction, 117 Lombard Road, SW11, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-10-01
https://myrooms.co.uk/properties/amazing-double-room-for-single-use-in-saint-augustines-road-flat-3-nw1-a/,215,Caledonian Road Tube Station,"Amazing double room for single use in Saint Augustine’s Road, Flat 3, NW1 -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-02-01
https://myrooms.co.uk/properties/a-superb-bedroom-to-rent-in-paddington-westbourne-park-road-w2/,235,Westbourne Park Underground Station,"A superb double room for single use to rent in Westbourne Park, 79 Westbourne Park Road, W2, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2015-04-01
https://myrooms.co.uk/properties/lovely-double-room-balcony-rent-notting-hill-bonchurch-road-w10/,245,Notting Hill,"A lovely double room with balcony to rent in Notting Hill, Bonchurch Road, W10 -C","['Balcony', 'Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location']",False,2017-09-01
https://myrooms.co.uk/properties/lovely-double-room-rent-marylebone-elmer-house-nw8/,220,Edgware Road,"A lovely double room to rent in Marylebone, Elmer House, NW8 -B","['Balcony', 'Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location']",False,2017-09-01
https://myrooms.co.uk/properties/modern-double-room-available-lovely-flatshare-west-brompton-sw6/,210,Fulham Broadway Underground Station,"Modern double room available in a lovely flatshare in West Brompton, Ongar Road, SW6, – A","['Bars at proximity', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Restaurants']",False,2017-12-01
https://myrooms.co.uk/properties/amazing-double-room-for-single-use-in-malden-road-nw5-b/,220,Belsize Park,"Amazing double room for single use in Belsize Park, Malden Road, NW5 -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-02-01
https://myrooms.co.uk/properties/beautiful-double-room-notting-hill-kensington-mall-w8-2/,250,Notting Hill,"A Beautiful double room available to rent in Notting Hill, Kensington Mall, W8 -C","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Restaurants']",False,2017-09-01
https://myrooms.co.uk/properties/astonishing-bedroom-located-shepherds-bush-loftus-road-w12/,205,Shepherd's Bush Underground Station,"An astonishing double room located in Shepherd’s Bush, Loftus Road, W12, -A","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Living room']",False,2016-10-01
https://myrooms.co.uk/properties/stunning-accommodation-in-a-brand-new-flatshare-in-west-brompton-ongar-road-sw6-c/,235,West Brompton Underground Station,"Stunning accommodation in a brand new flatshare in West Brompton, Ongar Road, SW6, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/a-lovley-accomodation-for-couples-in-a-flatshare-in-borough-lancaster-street-se10-a/,265,Borough,"A lovley accomodation for couples in a flatshare in Borough, Lancaster Street, SE10 -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/a-superb-room-to-rent-in-pimlico-tachbrook-street-sw1v/,270,Pimlico Underground Station,"A superb room to rent in central London, in Pimlico, Tachbrook Street (MAISONETTE), SW1V, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2015-11-01
https://myrooms.co.uk/properties/lovely-accommodation-for-single-use-in-a-modern-flatshare-in-baker-street-york-street-w1u-c/,255,Baker Street Underground Station,"Lovely accommodation for single use in a modern flatshare in Baker Street, York Street, W1U, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/stunning-double-room-for-single-use-in-a-new-flat-in-angel-canonbury-square-n1-b/,255,Angel Underground Station,"Stunning double room for single use in a new flat in Angel, Canonbury Square, N1, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/lovely-accomodation-for-single-use-in-a-brand-new-flat-in-kilburn-princess-court-nw2-a/,185,Kilburn,"Lovely accomodation for single use in a brand new flat in Kilburn, Princess Court, NW2 -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/massive-double-room-in-barons-court-claxton-grove-w6-c/,225,Barons Court Underground Station,"Delightful double room in a modern flat-share in Barons Court, Claxton Grove, W6, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",False,2018-11-01
https://myrooms.co.uk/properties/double-room-for-single-use-in-a-4-bedroom-flat-in-stockwell-goldsborough-house-sw8-c/,205,Stockwell Underground Station,"Double room for single use in a 4 bedroom flat in Stockwell, Goldsborough House, SW8, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-05-01
https://myrooms.co.uk/properties/brand-new-double-bedroom-available-in-angel-inworth-walk-n1-b/,225,Angel Tube Station,"Brand-new double bedroom for single use available in Angel, Inworth Walk, N1 -B","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",False,2019-02-01
https://myrooms.co.uk/properties/fantastic-en-suite-double-room-for-single-use-in-bromley-by-bow-carrick-court-e3-b/,245,Bromley-by-Bow Underground Station,"Fantastic en-suite double room for single use in Bromley-by-Bow, Carrick Court, E3 -B","['Balcony', 'Broadband', 'Close to the tube', 'En-suite', 'Fantastic location', 'Fully Furnished']",False,2019-03-01
https://myrooms.co.uk/properties/bright-double-room-for-single-use-in-earls-court-wetherby-mansion-sw5/,245,Earl's Court Underground Station,"Lovely double room for single use in Earl’s Court, Wetherby Mansions, SW5, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-06-01
https://myrooms.co.uk/properties/a-superb-room-to-rent-in-borough-lancaster-street-se1/,235,Borough,"A superb accommodation in a flatshare in Borough, Lancaster Street, SE10 -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2016-05-01
https://myrooms.co.uk/properties/amazing-double-room-for-single-use-in-a-brand-new-flat-in-clapham-montholme-road-sw11-a/,230,Clapham Junctions,"Amazing double room for single use in a brand new flat in Clapham, Montholme Road, SW11, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-11-01
https://myrooms.co.uk/properties/a-perfect-room-to-rent-in-the-heart-of-angel-jeygrove-court-ec1n/,265,Chancery Lane Underground Station,"A superb and modern accommodation to rent in Holborn, Jeygrove Court, EC1N, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2015-07-01
https://myrooms.co.uk/properties/gorgeous-double-room-rent-stockwell-allan-house-sw8/,185,Stockwell,"A gorgeous double room available in Stockwell, Allan House, SW8 -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
https://myrooms.co.uk/properties/brand-new-property-lovely-single-room-flatshare-earls-court-warwick-gardens/,225,Earl's Court,"Brand new property: lovely single room in a flatshare in Earl’s Court, Warwick Gardens, First Floor -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-01-01
https://myrooms.co.uk/properties/pretty-double-room-single-use-modern-flatshare-notting-hill-st-charles-square-w10-b/,205,Ladbroke Grove Underground Station,"Pretty double room for single use in a modern flatshare in Notting Hill,  St. Charles Square, W10, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-01-01
https://myrooms.co.uk/properties/bright-couple-room-in-old-street-hoxton-street-n1-c/,220,Old Street Station,"Bright and brand new room in a modern flat-share in Old Street, Hoxton Street, N1, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-07-01
